location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Kurfürstendamm Nordseite (Ost), Berlin;2020-08-25 00:00:00 +0200;Tuesday;10816;24;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-08-26 00:00:00 +0200;Wednesday;7412;20;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-08-27 00:00:00 +0200;Thursday;11746;21;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-08-28 00:00:00 +0200;Friday;13169;23;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-08-29 00:00:00 +0200;Saturday;15779;24;cloudy;
Kurfürstendamm Nordseite (Ost), Berlin;2020-08-30 00:00:00 +0200;Sunday;4436;25;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-08-31 00:00:00 +0200;Monday;10932;23;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-01 00:00:00 +0200;Tuesday;10260;20;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-02 00:00:00 +0200;Wednesday;7960;19;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-03 00:00:00 +0200;Thursday;11160;23;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-04 00:00:00 +0200;Friday;11950;23;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-05 00:00:00 +0200;Saturday;14912;18;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-06 00:00:00 +0200;Sunday;6419;20;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-07 00:00:00 +0200;Monday;35;21;clear-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-07 00:00:00 +0200;Monday;10718;;;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-08 00:00:00 +0200;Tuesday;10049;22;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-09 00:00:00 +0200;Wednesday;10216;26;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-10 00:00:00 +0200;Thursday;11015;20;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-11 00:00:00 +0200;Friday;12573;24;clear-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-12 00:00:00 +0200;Saturday;14625;27;clear-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-13 00:00:00 +0200;Sunday;6022;26;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-14 00:00:00 +0200;Monday;9687;30;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-15 00:00:00 +0200;Tuesday;9207;32;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-16 00:00:00 +0200;Wednesday;9564;30;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-17 00:00:00 +0200;Thursday;11414;20;clear-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-18 00:00:00 +0200;Friday;14005;22;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-19 00:00:00 +0200;Saturday;17028;22;cloudy;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-20 00:00:00 +0200;Sunday;6190;24;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-21 00:00:00 +0200;Monday;10849;26;clear-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-22 00:00:00 +0200;Tuesday;10661;27;clear-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-23 00:00:00 +0200;Wednesday;10300;27;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-24 00:00:00 +0200;Thursday;10483;22;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-25 00:00:00 +0200;Friday;10758;16;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-26 00:00:00 +0200;Saturday;5749;11;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-27 00:00:00 +0200;Sunday;5385;13;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-28 00:00:00 +0200;Monday;11438;19;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-29 00:00:00 +0200;Tuesday;10356;18;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-09-30 00:00:00 +0200;Wednesday;11949;20;clear-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-01 00:00:00 +0200;Thursday;11233;17;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-02 00:00:00 +0200;Friday;12349;18;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-03 00:00:00 +0200;Saturday;8814;22;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-04 00:00:00 +0200;Sunday;6652;19;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-05 00:00:00 +0200;Monday;10396;16;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-06 00:00:00 +0200;Tuesday;10058;16;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-07 00:00:00 +0200;Wednesday;9121;16;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-08 00:00:00 +0200;Thursday;8406;14;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-09 00:00:00 +0200;Friday;9540;15;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-10 00:00:00 +0200;Saturday;14936;13;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-11 00:00:00 +0200;Sunday;4745;13;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-12 00:00:00 +0200;Monday;10567;13;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-13 00:00:00 +0200;Tuesday;10435;13;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-14 00:00:00 +0200;Wednesday;4780;11;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-15 00:00:00 +0200;Thursday;9191;11;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-16 00:00:00 +0200;Friday;9296;11;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-17 00:00:00 +0200;Saturday;14077;13;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-18 00:00:00 +0200;Sunday;3328;11;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-19 00:00:00 +0200;Monday;10923;12;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-20 00:00:00 +0200;Tuesday;9909;13;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-21 00:00:00 +0200;Wednesday;9060;15;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-22 00:00:00 +0200;Thursday;10756;19;wind;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-23 00:00:00 +0200;Friday;11173;17;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-24 00:00:00 +0200;Saturday;13940;16;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-25 00:00:00 +0200;Sunday;3928;17;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-26 00:00:00 +0100;Monday;8455;15;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-27 00:00:00 +0100;Tuesday;9143;13;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-28 00:00:00 +0100;Wednesday;8413;15;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-29 00:00:00 +0100;Thursday;8436;12;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-30 00:00:00 +0100;Friday;5533;14;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-10-31 00:00:00 +0100;Saturday;12245;15;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-01 00:00:00 +0100;Sunday;4190;15;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-02 00:00:00 +0100;Monday;7487;20;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-03 00:00:00 +0100;Tuesday;8137;16;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-04 00:00:00 +0100;Wednesday;7143;11;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-05 00:00:00 +0100;Thursday;7017;11;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-06 00:00:00 +0100;Friday;7589;12;cloudy;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-07 00:00:00 +0100;Saturday;11012;11;clear-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-08 00:00:00 +0100;Sunday;2990;11;clear-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-09 00:00:00 +0100;Monday;7220;8;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-10 00:00:00 +0100;Tuesday;6753;7;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-11 00:00:00 +0100;Wednesday;6734;8;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-12 00:00:00 +0100;Thursday;7457;10;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-13 00:00:00 +0100;Friday;12957;12;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-14 00:00:00 +0100;Saturday;15711;14;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-15 00:00:00 +0100;Sunday;3027;15;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-16 00:00:00 +0100;Monday;8334;13;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-17 00:00:00 +0100;Tuesday;7506;11;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-18 00:00:00 +0100;Wednesday;6928;12;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-19 00:00:00 +0100;Thursday;6407;12;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-20 00:00:00 +0100;Friday;8058;7;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-21 00:00:00 +0100;Saturday;9408;6;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-22 00:00:00 +0100;Sunday;2781;10;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-23 00:00:00 +0100;Monday;8044;9;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-24 00:00:00 +0100;Tuesday;7822;8;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-25 00:00:00 +0100;Wednesday;7027;6;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-26 00:00:00 +0100;Thursday;7493;7;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-27 00:00:00 +0100;Friday;12849;8;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-28 00:00:00 +0100;Saturday;13388;6;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-29 00:00:00 +0100;Sunday;5323;5;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-11-30 00:00:00 +0100;Monday;8826;3;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-01 00:00:00 +0100;Tuesday;8320;4;cloudy;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-02 00:00:00 +0100;Wednesday;8174;2;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-03 00:00:00 +0100;Thursday;7902;1;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-04 00:00:00 +0100;Friday;10529;4;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-05 00:00:00 +0100;Saturday;16337;7;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-06 00:00:00 +0100;Sunday;10028;12;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-07 00:00:00 +0100;Monday;8376;9;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-08 00:00:00 +0100;Tuesday;8679;7;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-09 00:00:00 +0100;Wednesday;8054;5;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-10 00:00:00 +0100;Thursday;7830;1;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-11 00:00:00 +0100;Friday;9883;3;cloudy;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-12 00:00:00 +0100;Saturday;14898;4;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-13 00:00:00 +0100;Sunday;6539;4;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-14 00:00:00 +0100;Monday;11346;8;cloudy;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-15 00:00:00 +0100;Tuesday;11713;8;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-16 00:00:00 +0100;Wednesday;4228;9;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-17 00:00:00 +0100;Thursday;3864;9;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-18 00:00:00 +0100;Friday;4564;7;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-19 00:00:00 +0100;Saturday;4562;8;clear-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-20 00:00:00 +0100;Sunday;4338;7;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-21 00:00:00 +0100;Monday;4561;7;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-22 00:00:00 +0100;Tuesday;4150;13;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-23 00:00:00 +0100;Wednesday;3133;9;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-24 00:00:00 +0100;Thursday;2081;10;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-25 00:00:00 +0100;Friday;4083;5;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-26 00:00:00 +0100;Saturday;4870;3;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-27 00:00:00 +0100;Sunday;3499;3;cloudy;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-28 00:00:00 +0100;Monday;4180;4;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-29 00:00:00 +0100;Tuesday;4113;4;rain;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-30 00:00:00 +0100;Wednesday;4429;5;partly-cloudy-day;
Kurfürstendamm Nordseite (Ost), Berlin;2020-12-31 00:00:00 +0100;Thursday;2788;4;rain;
